timestamp,pm10,pm25,pm25_avg_15,pm25_avg_60,pm100,windspeed_x,winddir_x,windspeed_y,winddir_y
2023-12-03 05:00:00,24.099666666666668,22.793666666666663,23.84583333333333,22.259666666666664,39.372166666666665,0.2,7.0,0.2,7.0
2023-12-03 06:00:00,27.179166666666667,25.8045,27.288833333333333,25.0625,46.995,5.3,90.0,5.3,90.0
2023-12-03 07:00:00,27.0345,25.64283333333333,27.466,26.43083333333333,46.62166666666667,5.5,130.0,5.5,130.0
2023-12-03 08:00:00,27.8585,26.63566666666667,27.462333333333333,25.7705,49.92816666666667,7.3,129.0,7.3,129.0
2023-12-03 09:00:00,28.851333333333333,28.07783333333333,30.76333333333333,29.184166666666663,53.54466666666666,5.6,93.0,5.6,93.0
2023-12-03 10:00:00,24.747,23.5375,25.180166666666665,25.590666666666667,41.0725,7.6,159.0,7.6,159.0
2023-12-03 11:00:00,22.7345,21.703666666666667,23.205666666666666,22.95283333333333,36.59883333333333,0.3,12.0,0.3,12.0
2023-12-03 12:00:00,22.722166666666663,21.765833333333333,23.0405,21.985333333333333,36.685500000000005,5.4,138.0,5.4,138.0
2023-12-03 13:00:00,22.634,21.619333333333334,22.87783333333333,21.998833333333334,36.68083333333333,5.2,148.0,5.2,148.0
2023-12-03 14:00:00,21.913833333333333,20.832833333333333,22.37933333333333,21.821,34.92283333333333,0.1,1.0,0.1,1.0
2023-12-03 15:00:00,19.122333333333334,18.271833333333333,19.381,19.55666666666667,28.46,0.2,1.0,0.2,1.0
2023-12-03 16:00:00,21.48433333333333,20.358666666666668,21.066333333333333,19.2445,33.377,7.3,302.0,7.3,302.0
2023-12-03 17:00:00,22.9125,21.645166666666668,23.170166666666667,21.981,35.9895,0.2,0.0,0.2,0.0
2023-12-03 18:00:00,20.5765,19.619833333333336,20.8105,20.609666666666666,31.3325,0.1,0.0,0.1,0.0
2023-12-03 19:00:00,19.3215,18.47283333333333,19.934,19.711333333333336,29.006833333333336,0.0,0.0,0.0,0.0
2023-12-03 20:00:00,16.117,15.732166666666666,16.860333333333333,17.197833333333335,23.93,0.0,0.0,0.0,0.0
2023-12-03 21:00:00,12.931833333333334,13.097833333333334,13.821333333333332,14.416,19.203,0.1,5.0,0.1,5.0
2023-12-03 22:00:00,13.103166666666668,13.3795,13.9775,13.294833333333337,19.87833333333333,0.2,3.0,0.2,3.0
2023-12-03 23:00:00,11.974166666666669,12.3375,12.945333333333334,12.962166666666668,17.962666666666667,7.6,49.0,7.6,49.0
2023-12-04 00:00:00,16.907666666666668,16.329333333333334,16.360166666666668,13.978333333333332,25.048166666666663,0.2,1.0,0.2,1.0
2023-12-04 01:00:00,20.25783333333333,19.410666666666668,20.46783333333333,18.70233333333333,31.10083333333333,0.0,0.0,0.0,0.0
2023-12-04 02:00:00,24.2175,23.2165,24.174166666666668,21.586666666666662,40.813,0.0,0.0,0.0,0.0
2023-12-04 03:00:00,25.5265,24.4635,25.87983333333333,24.3545,44.22,0.0,0.0,0.0,0.0
2023-12-04 04:00:00,28.909166666666668,27.42083333333333,28.843833333333333,26.395166666666668,51.169,0.2,359.0,0.2,359.0
2023-12-04 05:00:00,30.177333333333333,28.483,30.2455,28.58533333333333,53.64266666666666,0.2,8.0,0.2,8.0
2023-12-04 06:00:00,30.759833333333333,29.428166666666662,31.28966666666667,29.5805,55.97233333333334,0.0,0.0,0.0,0.0
2023-12-04 07:00:00,30.57783333333333,29.11116666666667,31.04983333333333,29.66783333333333,55.07083333333333,0.2,359.0,0.2,359.0
2023-12-04 08:00:00,30.7875,29.17233333333333,31.109666666666666,29.70133333333333,55.43483333333334,5.1,78.0,5.1,78.0
2023-12-04 09:00:00,30.4725,28.7015,30.632166666666667,29.473000000000003,54.38583333333334,0.2,6.0,0.2,6.0
2023-12-04 10:00:00,28.28683333333333,27.09433333333333,29.092666666666663,28.4225,50.383500000000005,0.3,5.0,0.3,5.0
2023-12-04 11:00:00,24.625666666666667,23.980666666666664,25.909,26.09133333333333,42.7235,0.1,0.0,0.1,0.0
2023-12-04 12:00:00,21.3185,20.672,22.225166666666667,22.551,34.225500000000004,0.3,351.0,0.3,351.0
2023-12-04 13:00:00,21.440166666666663,20.448666666666668,21.38116666666667,20.276,33.5065,0.3,359.0,0.3,359.0
2023-12-04 14:00:00,19.8015,18.99116666666667,20.463166666666663,20.49833333333333,30.05933333333333,0.6,355.0,0.6,355.0
2023-12-04 15:00:00,18.015,17.391666666666666,18.496666666666663,18.265,27.004,11.1,305.0,11.1,305.0
