timestamp,pm10,pm25,pm25_avg_15,pm25_avg_60,pm100,windspeed_x,winddir_x,windspeed_y,winddir_y
2023-11-02 21:00:00,13.520333333333332,7.737833333333333,8.792333333333334,7.559333333333333,17.863166666666665,0.3,357.0,0.3,357.0
2023-11-02 22:00:00,11.558,6.422333333333333,7.462666666666666,7.508333333333334,14.389166666666666,0.2,357.0,0.2,357.0
2023-11-02 23:00:00,11.278,6.4945,7.074833333333333,6.316333333333334,14.635166666666668,0.2,357.0,0.2,357.0
2023-11-03 00:00:00,17.10183333333333,10.499833333333331,12.019,9.462833333333332,25.5125,5.3,84.0,5.3,84.0
2023-11-03 01:00:00,11.404833333333332,6.471166666666666,7.734,8.598333333333333,14.547333333333334,0.4,353.0,0.4,353.0
2023-11-03 02:00:00,9.4925,5.344166666666666,6.1306666666666665,5.938166666666667,11.593833333333333,5.3,133.0,5.3,133.0
2023-11-03 03:00:00,11.130833333333332,6.358666666666666,6.909166666666667,5.699333333333333,14.391166666666669,7.3,85.0,7.3,85.0
2023-11-03 04:00:00,13.250166666666669,7.385499999999999,8.5325,7.559833333333333,16.796333333333333,5.3,143.0,5.3,143.0
2023-11-03 05:00:00,12.583333333333334,6.911166666666667,7.900666666666667,7.346666666666667,15.562833333333334,9.1,153.0,9.1,153.0
2023-11-03 06:00:00,12.216,6.775499999999999,7.749833333333333,7.092333333333333,15.1495,10.8,113.0,10.8,113.0
2023-11-03 07:00:00,11.795,6.6635,7.585666666666667,6.953666666666667,14.823666666666666,5.5,66.0,5.5,66.0
2023-11-03 08:00:00,11.734666666666667,6.6483333333333325,7.590999999999999,6.909833333333333,14.841333333333331,7.4,118.0,7.4,118.0
2023-11-03 09:00:00,11.288666666666666,6.382666666666666,7.281166666666667,6.735666666666666,14.158,7.5,129.0,7.5,129.0
2023-11-03 10:00:00,10.977833333333333,6.213833333333333,7.0915,6.514666666666667,13.635333333333334,14.5,129.0,14.5,129.0
2023-11-03 11:00:00,10.934,6.180000000000001,7.035166666666667,6.425666666666667,13.538833333333336,9.4,159.0,9.4,159.0
2023-11-03 12:00:00,11.419333333333332,6.4415,7.273666666666667,6.501166666666666,14.021833333333335,7.5,20.0,7.5,20.0
2023-11-03 13:00:00,12.682,7.1075,8.032833333333334,7.031333333333333,15.625166666666669,12.6,158.0,12.6,158.0
2023-11-03 14:00:00,13.777333333333331,7.739999999999999,8.784166666666666,7.749,17.27766666666667,12.7,195.0,12.7,195.0
2023-11-03 15:00:00,17.189166666666665,10.014333333333331,11.211666666666668,9.0815,23.1775,5.3,0.0,5.3,0.0
2023-11-03 16:00:00,16.853166666666667,9.443333333333332,10.937833333333334,10.403833333333331,21.40583333333333,7.2,127.0,7.2,127.0
2023-11-03 17:00:00,18.23783333333333,10.9025,12.184333333333331,10.155666666666669,26.06533333333333,5.2,236.0,5.2,236.0
2023-11-03 18:00:00,14.870666666666668,8.621666666666666,10.344833333333334,10.669,19.963666666666665,5.5,265.0,5.5,265.0
2023-11-03 19:00:00,13.587333333333332,7.636666666666667,8.732833333333334,8.1585,17.351499999999998,0.1,1.0,0.1,1.0
2023-11-03 20:00:00,12.776,7.028499999999999,8.088,7.641833333333333,15.866166666666668,0.1,354.0,0.1,354.0
2023-11-03 21:00:00,12.038,6.636,7.6185,7.087,14.622666666666667,0.2,355.0,0.2,355.0
2023-11-03 22:00:00,11.527,6.287833333333333,7.193,6.6915,13.752999999999998,0.2,357.0,0.2,357.0
2023-11-03 23:00:00,11.304833333333333,6.239333333333334,7.031333333333333,6.351,13.7115,5.3,66.0,5.3,66.0
2023-11-04 00:00:00,16.015666666666664,9.192833333333336,10.374166666666667,8.097,21.3175,0.2,356.0,0.2,356.0
2023-11-04 01:00:00,13.3805,7.581833333333334,8.642333333333333,8.734333333333332,17.497333333333334,7.5,141.0,7.5,141.0
2023-11-04 02:00:00,13.367833333333332,7.514166666666667,8.719166666666666,7.967333333333333,17.286,5.5,81.0,5.5,81.0
2023-11-04 03:00:00,11.751666666666669,6.569166666666666,7.54,7.15,14.765833333333337,0.4,11.0,0.4,11.0
2023-11-04 04:00:00,18.5715,10.814,11.700666666666669,8.4565,25.53783333333333,0.5,1.0,0.5,1.0
2023-11-04 05:00:00,20.192166666666665,11.444833333333332,13.326833333333331,12.3675,26.198500000000003,7.3,80.0,7.3,80.0
2023-11-04 06:00:00,18.42083333333333,10.237833333333333,11.8785,11.214,23.128833333333333,5.2,89.0,5.2,89.0
2023-11-04 07:00:00,16.600833333333334,9.116166666666668,10.521833333333332,9.975333333333332,20.482666666666667,0.3,9.0,0.3,9.0
2023-11-04 08:00:00,15.414833333333332,8.418833333333334,9.688666666666668,9.038166666666664,18.84283333333333,5.4,100.0,5.4,100.0
2023-11-04 09:00:00,15.135666666666667,8.228666666666665,9.417,8.586333333333332,18.397166666666667,0.1,6.0,0.1,6.0
2023-11-04 10:00:00,14.738666666666669,8.0795,9.277666666666669,8.4925,17.995,0.3,7.0,0.3,7.0
2023-11-04 11:00:00,13.948333333333332,7.743166666666667,8.882,8.187833333333334,17.263333333333332,0.4,12.0,0.4,12.0
2023-11-04 12:00:00,13.2525,7.3895,8.479833333333334,7.847666666666667,16.354,0.3,8.0,0.3,8.0
2023-11-04 13:00:00,12.670833333333333,7.0195,8.0255,7.451,15.451,11.1,151.0,11.1,151.0
2023-11-04 14:00:00,12.489833333333332,7.0168333333333335,7.988833333333333,7.249833333333333,15.565,5.3,168.0,5.3,168.0
2023-11-04 15:00:00,12.12,6.7865,7.779666666666666,7.160166666666667,15.0255,0.2,6.0,0.2,6.0
2023-11-04 16:00:00,13.811333333333334,7.946166666666667,8.6115,7.229666666666666,18.069166666666668,0.2,4.0,0.2,4.0
2023-11-04 17:00:00,16.8175,9.6825,11.274166666666668,9.771833333333332,22.67,0.2,4.0,0.2,4.0
2023-11-04 18:00:00,16.484666666666666,9.3445,10.623166666666666,9.598166666666666,21.3755,0.3,356.0,0.3,356.0
2023-11-04 19:00:00,19.01033333333333,11.483833333333331,12.9665,10.6685,27.6465,0.1,6.0,0.1,6.0
2023-11-04 20:00:00,17.877333333333336,10.1465,11.883166666666666,11.677166666666666,23.6865,0.0,0.0,0.0,0.0
2023-11-04 21:00:00,16.455,9.088,10.444666666666668,9.852333333333332,20.72,5.3,79.0,5.3,79.0
2023-11-04 22:00:00,16.19483333333333,8.880166666666666,10.1775,9.288833333333336,20.233,5.5,83.0,5.5,83.0
2023-11-04 23:00:00,17.342166666666667,9.923166666666669,10.9695,9.409166666666666,23.305666666666664,0.5,358.0,0.5,358.0
2023-11-05 00:00:00,20.3805,12.081,13.886,11.5065,29.423333333333336,0.2,356.0,0.2,356.0
2023-11-05 01:00:00,19.83966666666667,11.362666666666666,13.155333333333331,12.479833333333334,26.444666666666667,0.2,359.0,0.2,359.0
2023-11-05 01:00:00,19.83966666666667,11.362666666666666,13.155333333333331,12.479833333333334,26.444666666666667,0.2,359.0,0.2,3.0
2023-11-05 01:00:00,19.83966666666667,11.362666666666666,13.155333333333331,12.479833333333334,26.444666666666667,0.2,3.0,0.2,359.0
2023-11-05 01:00:00,19.83966666666667,11.362666666666666,13.155333333333331,12.479833333333334,26.444666666666667,0.2,3.0,0.2,3.0
2023-11-05 02:00:00,19.0225,10.621666666666666,12.300333333333333,11.500833333333333,24.463833333333334,0.3,3.0,0.3,3.0
2023-11-05 03:00:00,21.1895,12.280166666666668,13.908166666666666,11.831666666666669,29.081,0.6,353.0,0.6,353.0
2023-11-05 04:00:00,20.209666666666667,11.4415,13.199333333333334,12.3765,26.232333333333333,5.4,56.0,5.4,56.0
2023-11-05 05:00:00,21.743166666666664,12.6085,14.166,12.113333333333332,30.288666666666664,0.3,360.0,0.3,360.0
2023-11-05 06:00:00,22.285166666666665,13.088166666666666,15.225666666666664,13.864666666666666,31.193166666666663,0.0,0.0,0.0,0.0
2023-11-05 07:00:00,20.605166666666666,11.828,13.739666666666666,12.902,27.08333333333333,0.0,0.0,0.0,0.0
2023-11-05 08:00:00,18.77466666666667,11.6695,13.062,12.079,23.532833333333333,5.3,96.0,5.3,96.0
