timestamp,pm10,pm25,pm25_avg_15,pm25_avg_60,pm100,windspeed_x,winddir_x,windspeed_y,winddir_y
2023-11-03 06:00:00,8.960833333333333,7.641333333333334,8.275833333333333,7.563833333333333,14.7665,10.8,113.0,10.8,113.0
2023-11-03 07:00:00,9.469833333333332,7.784000000000001,8.518833333333333,7.9395,14.769,5.5,66.0,5.5,66.0
2023-11-03 08:00:00,9.857333333333337,8.127,8.867333333333333,8.245,15.993166666666667,7.4,118.0,7.4,118.0
2023-11-03 09:00:00,9.407166666666663,7.841166666666667,8.531,8.063333333333334,15.209,7.5,129.0,7.5,129.0
2023-11-03 10:00:00,10.554666666666666,8.8225,9.511166666666666,8.5115,18.03633333333333,14.5,129.0,14.5,129.0
2023-11-03 11:00:00,11.927,10.056,10.9115,9.672166666666666,22.46183333333333,9.4,159.0,9.4,159.0
2023-11-03 12:00:00,14.013833333333334,11.771833333333335,12.879666666666669,11.297,27.365166666666667,7.5,20.0,7.5,20.0
2023-11-03 13:00:00,14.1435,12.049333333333331,13.213333333333331,12.254333333333332,28.584,12.6,158.0,12.6,158.0
2023-11-03 14:00:00,14.063166666666666,12.174333333333331,13.550666666666666,12.559333333333331,29.005666666666663,12.7,195.0,12.7,195.0
2023-11-03 15:00:00,12.676333333333334,11.072333333333336,12.308,11.9725,25.63083333333333,5.3,0.0,5.3,0.0
2023-11-03 16:00:00,12.541,10.990333333333332,12.176,11.3055,25.538,7.2,127.0,7.2,127.0
2023-11-03 17:00:00,11.896166666666666,10.780166666666666,11.806166666666666,10.997333333333334,25.37816666666667,5.2,236.0,5.2,236.0
2023-11-03 18:00:00,13.834333333333332,11.843,12.969166666666666,11.638,27.85083333333333,5.5,265.0,5.5,265.0
2023-11-03 19:00:00,14.180666666666667,11.923,13.216166666666668,12.366833333333334,27.542,0.1,1.0,0.1,1.0
2023-11-03 20:00:00,11.011166666666666,9.332166666666666,10.613499999999998,11.04,19.676166666666667,0.1,354.0,0.1,354.0
2023-11-03 21:00:00,9.126666666666669,7.589666666666667,8.434999999999999,8.4715,14.751666666666669,0.2,355.0,0.2,355.0
2023-11-03 22:00:00,8.335833333333333,6.9155,7.5745,7.343999999999999,13.095333333333334,0.2,357.0,0.2,357.0
