timestamp,pm10,pm25,pm25_avg_15,pm25_avg_60,pm100,windspeed_x,winddir_x,windspeed_y,winddir_y
2023-10-06 12:00:00,17.104499999999998,11.61,12.638333333333332,8.6415,27.813,9.1,138.0,9.1,138.0
2023-10-06 13:00:00,15.793,10.352333333333332,12.180333333333332,12.199166666666668,24.63283333333333,0.5,1.0,0.5,1.0
2023-10-06 14:00:00,16.759833333333333,11.208,12.588833333333334,11.015666666666668,26.13116666666667,0.5,354.0,0.5,354.0
2023-10-06 15:00:00,17.992166666666666,12.312333333333331,13.9445,12.257666666666667,28.3435,9.3,300.0,9.3,300.0
2023-10-06 16:00:00,13.800833333333337,8.699000000000002,10.806166666666666,11.489166666666668,21.531166666666664,5.6,309.0,5.6,309.0
2023-10-06 17:00:00,9.1415,4.621333333333333,5.871666666666667,6.453,13.766166666666669,11.2,301.0,11.2,301.0
2023-10-06 18:00:00,7.265,3.2081666666666666,3.9995,3.921833333333333,11.472166666666668,9.3,330.0,9.3,330.0
2023-10-06 19:00:00,7.800333333333333,3.5051666666666668,4.387833333333333,3.7258333333333336,11.910333333333334,5.2,321.0,5.2,321.0
2023-10-06 20:00:00,4.5855,1.1335000000000002,2.198166666666667,2.651333333333333,7.194500000000001,5.2,311.0,5.2,311.0
2023-10-06 21:00:00,2.7605,-0.2308333333333333,0.3263333333333333,0.3753333333333333,4.499333333333333,0.0,0.0,0.0,0.0
2023-10-06 22:00:00,2.345,-0.498,0.0193333333333333,-0.2598333333333333,3.9868333333333337,0.2,357.0,0.2,357.0
2023-10-06 23:00:00,2.1505,-0.5808333333333333,-0.0715,-0.4003333333333333,4.014833333333334,0.2,358.0,0.2,358.0
2023-10-07 00:00:00,2.427666666666666,-0.4193333333333333,0.0233333333333333,-0.4116666666666667,4.3485000000000005,0.0,0.0,0.0,0.0
2023-10-07 01:00:00,3.1665,0.2023333333333333,0.6978333333333333,0.0365,5.605166666666666,0.0,0.0,0.0,0.0
2023-10-07 02:00:00,4.028833333333333,0.8913333333333333,1.346,0.6088333333333333,6.942166666666666,5.2,108.0,5.2,108.0
2023-10-07 03:00:00,7.808000000000001,3.703,4.4031666666666665,2.6493333333333333,11.974333333333334,7.3,128.0,7.3,128.0
2023-10-07 04:00:00,9.042333333333334,4.817166666666666,5.342166666666667,4.240666666666667,14.794666666666666,0.2,4.0,0.2,4.0
2023-10-07 05:00:00,10.3125,6.206,7.507333333333333,6.185833333333333,18.38833333333333,0.0,0.0,0.0,0.0
2023-10-07 06:00:00,10.3985,5.8293333333333335,6.9511666666666665,6.286833333333333,16.28066666666667,0.2,4.0,0.2,4.0
2023-10-07 07:00:00,10.378000000000002,5.657333333333333,6.769666666666667,6.0455000000000005,15.649166666666668,5.2,108.0,5.2,108.0
2023-10-07 08:00:00,9.825833333333332,5.084666666666666,6.136333333333334,5.5955,14.306666666666668,5.2,79.0,5.2,79.0
2023-10-07 09:00:00,9.1995,4.698333333333333,5.767,5.257000000000001,13.704666666666666,7.5,110.0,7.5,110.0
2023-10-07 10:00:00,10.302166666666666,5.697,6.3886666666666665,4.970333333333333,15.597166666666668,10.9,129.0,10.9,129.0
2023-10-07 11:00:00,13.867,8.722166666666668,10.1095,8.050333333333333,21.435,14.3,131.0,14.3,131.0
2023-10-07 12:00:00,11.324,6.611999999999999,7.863,8.048,17.287,10.9,140.0,10.9,140.0
2023-10-07 13:00:00,11.077,6.2556666666666665,7.478499999999999,6.615833333333333,16.590166666666665,9.3,208.0,9.3,208.0
2023-10-07 14:00:00,11.127333333333333,6.378166666666667,7.504,6.642166666666666,17.078666666666667,7.5,219.0,7.5,219.0
2023-10-07 15:00:00,10.099333333333334,5.431666666666667,6.456666666666666,6.075,15.259333333333332,5.4,291.0,5.4,291.0
2023-10-07 16:00:00,9.4355,4.7828333333333335,6.1245,5.697,13.719666666666663,5.5,330.0,5.5,330.0
2023-10-07 17:00:00,6.8815,2.676333333333333,3.601833333333333,3.716666666666667,9.779833333333332,7.4,311.0,7.4,311.0
2023-10-07 18:00:00,5.290333333333334,1.5751666666666668,2.317,2.1866666666666665,7.885499999999999,5.4,301.0,5.4,301.0
2023-10-07 19:00:00,4.519,1.0531666666666666,1.7806666666666666,1.5026666666666666,6.736666666666666,7.5,19.0,7.5,19.0
2023-10-07 20:00:00,6.030166666666667,1.9588333333333328,2.596166666666667,1.7511666666666663,8.436666666666666,0.0,0.0,0.0,0.0
2023-10-07 21:00:00,5.4623333333333335,1.708,2.3956666666666666,1.926,8.1555,0.0,0.0,0.0,0.0
2023-10-07 22:00:00,5.783333333333333,1.9343333333333328,2.6308333333333334,1.9986666666666664,8.624666666666666,0.0,0.0,0.0,0.0
2023-10-07 23:00:00,6.0915,2.219666666666667,2.886,2.237,9.0845,5.2,321.0,5.2,321.0
2023-10-08 00:00:00,6.5808333333333335,2.7265,3.4378333333333333,2.7005,10.538833333333336,0.0,0.0,0.0,0.0
2023-10-08 01:00:00,7.177333333333333,3.196166666666667,4.0675,3.242833333333333,11.518,7.3,49.0,7.3,49.0
2023-10-08 02:00:00,7.9575,3.9018333333333337,4.704166666666667,3.744333333333333,13.095333333333334,0.0,0.0,0.0,0.0
2023-10-08 03:00:00,8.438166666666666,4.402333333333333,5.252833333333333,4.3341666666666665,14.218833333333333,5.2,59.0,5.2,59.0
2023-10-08 04:00:00,11.050333333333333,6.427833333333334,7.3935,5.716333333333334,18.194666666666667,10.8,167.0,10.8,167.0
2023-10-08 05:00:00,10.501166666666668,5.832333333333334,6.996,6.495500000000001,16.248,7.3,148.0,7.3,148.0
2023-10-08 06:00:00,13.086333333333332,7.6605,8.590166666666667,6.889166666666667,19.091666666666665,7.3,108.0,7.3,108.0
2023-10-08 07:00:00,14.256,8.695833333333333,10.062666666666669,8.869333333333334,20.873833333333334,0.2,3.0,0.2,3.0
2023-10-08 08:00:00,14.773166666666668,9.141666666666667,10.534333333333333,9.260333333333334,22.010166666666667,0.1,3.0,0.1,3.0
2023-10-08 09:00:00,14.442166666666669,8.792166666666667,10.186666666666667,9.342833333333337,21.152833333333334,7.5,129.0,7.5,129.0
2023-10-08 10:00:00,16.695,10.716166666666668,11.706166666666666,9.746666666666666,24.96,12.6,139.0,12.6,139.0
2023-10-08 11:00:00,19.62033333333333,13.6865,15.392833333333334,13.015,30.794,10.9,139.0,10.9,139.0
